,APM,Tcell,IFNgamma,PDL1
TCGA-GN-A26A,1.733503605,0.032695659,3.127386611,1.658801952
TCGA-GN-A26C,1.743343633,0.369815438,3.646782586,2.822357061
TCGA-GN-A26D,1.605537873,0.176183139,2.202315773,0.925770901
TCGA-GN-A4U3,1.479260688,-0.096075455,1.852342482,1.428745294
TCGA-GN-A4U4,1.262989353,0.068295997,2.198266078,1.178752552
TCGA-GN-A4U5,1.753211755,0.283844527,3.596170558,2.287210329
TCGA-GN-A4U7,1.409495501,-0.595225895,1.498548181,1.272400952
TCGA-GN-A4U8,1.713111002,0.413385847,3.333864046,1.838039542
TCGA-GN-A4U9,1.618756981,0.078013248,2.551474484,1.090011024
TCGA-GN-A8LK,1.612938377,-0.580687205,1.581025368,0.765213909
TCGA-GN-A8LL,1.66604382,-0.556163044,1.74907,0.687528961
TCGA-GN-A8LN,1.641586642,-0.305363229,2.472003189,1.295507724
TCGA-GN-A9SD,1.700451289,0.972226553,2.981926977,1.01604252
TCGA-HR-A2OG,1.655892275,0.138719941,2.958131649,1.815132601
TCGA-HR-A2OH,1.757871997,1.555760489,3.957940985,2.432505903
TCGA-HR-A5NC,1.652504174,-0.395112777,1.965464692,1.050460961
TCGA-IH-A3EA,1.665603335,-0.657596078,1.845755429,1.379899886
TCGA-LH-A9QB,1.631961802,-0.582911191,2.104055765,1.43100975
TCGA-OD-A75X,1.662036256,0.022370771,2.758131096,1.649879819
TCGA-QB-A6FS,1.744495161,0.129138951,2.768634733,1.153082804
TCGA-QB-AA9O,1.712750455,0.041766827,3.1301198,1.536722534
TCGA-RP-A690,1.455868919,-0.470172314,1.856883806,1.155748876
TCGA-RP-A693,1.722234826,-0.002513057,3.13661337,1.595360621
TCGA-RP-A694,1.71819746,0.13530305,2.755034903,1.065628257
TCGA-RP-A695,1.711766918,-0.019071751,2.337116574,1.808496581
TCGA-RP-A6K9,1.717524893,-0.193779017,2.753379579,1.819588679
TCGA-W3-A824,1.745321778,0.209765636,3.447524637,2.075211074
TCGA-W3-A825,1.593974651,0.634332772,3.098820891,1.313113931
TCGA-W3-A828,1.556335647,0.078642921,2.421352206,1.242364991
TCGA-W3-AA1O,1.625933889,-0.315266257,1.882713235,1.239802319
TCGA-W3-AA1Q,1.715949335,0.321580658,2.994341925,1.980732647
TCGA-W3-AA1R,1.737022157,-0.147979112,2.883842998,1.504843149
TCGA-W3-AA1V,1.707796114,0.29837441,2.621033839,2.712337335
TCGA-W3-AA1W,1.755570871,1.630517254,3.955547927,2.364147467
TCGA-W3-AA21,1.689286479,-0.715941677,2.240789527,0.557134102
TCGA-WE-A8JZ,1.634645434,-0.177607191,2.491975076,1.241160325
TCGA-WE-A8K1,1.736826182,0.997970156,3.260403168,1.77045655
TCGA-WE-A8K4,1.756852297,0.617974357,3.428215449,1.990487147
TCGA-WE-A8K5,1.672608072,-0.034149825,3.095476636,1.301821861
TCGA-WE-A8K6,1.559916118,-0.701542164,2.174427151,0.694262893
TCGA-WE-A8ZM,1.630326632,-0.411541478,1.395423211,0.684072995
TCGA-WE-A8ZN,1.687676505,0.239470611,3.08311739,1.367383879
TCGA-WE-A8ZO,1.746481136,0.445726906,3.272371043,1.779677283
TCGA-WE-A8ZQ,1.551019973,-0.468486804,1.721397632,0.695595489
TCGA-WE-A8ZR,1.613604149,-0.148245192,2.395184872,1.319726334
TCGA-WE-A8ZT,1.48894291,-0.365033446,2.128657136,1.852135227
TCGA-WE-A8ZX,1.698435834,0.467234183,3.228149276,1.443217599
TCGA-WE-A8ZY,1.678311305,-0.386024261,2.345374398,1.608379461
TCGA-WE-AA9Y,1.639162448,-0.088425801,1.943063064,0.864653449
TCGA-WE-AAA0,1.679912994,0.076030733,2.649712816,1.201560978
TCGA-WE-AAA3,1.741583216,-0.020481584,2.942307126,1.85386545
TCGA-WE-AAA4,1.760349326,0.615092604,3.508694173,2.076392829
TCGA-XV-A9VZ,1.55633479,0.040551285,1.879277179,0.6564432
TCGA-XV-A9W2,1.703390166,-0.574506389,2.624996396,1.376182628
TCGA-XV-A9W5,1.690352213,-0.453530427,2.625847571,1.047259287
TCGA-XV-AAZV,1.700311653,0.074039428,2.952816814,1.309802574
TCGA-XV-AAZW,1.534170118,-0.778085434,2.027812546,0.960299499
TCGA-XV-AAZY,1.690447435,-0.174883321,2.398482266,0.924377508
TCGA-XV-AB01,1.584252638,-0.563866054,2.26202036,0.813554303
TCGA-YD-A89C,0.93153803,-0.334278238,1.806390233,0.156397697
TCGA-YD-A9TA,1.495842667,-0.0069047,3.093504555,1.613939025
TCGA-YD-A9TB,1.707480599,0.15707663,2.958427384,1.045784416
TCGA-YG-AA3N,1.726702204,0.227247408,2.968362917,1.58600523
TCGA-YG-AA3O,1.648428367,-0.213473942,2.480305718,1.161942688
TCGA-YG-AA3P,1.522903119,-0.609421451,2.361775471,0.414689293
TCGA-Z2-A8RT,1.727367696,0.226547936,3.049253136,1.832855571
TCGA-Z2-AA3S,1.564724479,0.171954495,2.469267693,1.126582683
TCGA-Z2-AA3V,1.700763489,0.58808405,2.901934168,1.582894775
TCGA-CG-4460,1.535515644,0.141545811,2.895300785,1.896227399
TCGA-CG-5716,1.622200045,0.069451039,2.184393719,1.426467342
TCGA-HF-7131,1.702092592,-0.379851137,2.612483425,1.916516061
TCGA-3M-AB46,1.611161526,-0.273008196,2.587642401,0.780581919
TCGA-3M-AB47,1.620044448,0.395373355,2.416199585,1.236027527
TCGA-B7-5816,1.739489463,0.269371635,3.40358947,2.592556141
TCGA-B7-5818,1.700977143,0.127915176,3.239297325,1.645518501
TCGA-B7-A5TI,1.538574528,-0.167178654,2.635690494,1.264150062
TCGA-B7-A5TJ,1.630980142,-0.127994018,2.126059511,0.853792263
TCGA-B7-A5TK,1.742662695,1.021462283,4.146983361,2.766234933
TCGA-B7-A5TN,1.681980837,-0.387280737,2.603930848,1.345793286
TCGA-BR-4187,1.571956647,0.341854971,2.604316994,1.404118656
TCGA-BR-4257,1.559403957,0.263436071,3.016889738,1.804589876
TCGA-BR-4280,1.717782377,0.460855921,3.086920412,1.938548487
TCGA-BR-4292,1.706738469,0.357018336,3.121432694,2.258792069
TCGA-BR-6452,1.678065167,0.232806435,3.081418453,1.838946212
TCGA-BR-6453,1.698073319,0.877022507,2.716040511,1.366344154
TCGA-BR-6454,1.746000808,0.82166649,3.347826732,1.728114026
TCGA-BR-6455,1.721224406,0.322748011,3.102048956,1.605855185
TCGA-BR-6456,1.703413016,0.023290263,2.692453945,1.680289265
TCGA-BR-6457,1.645887218,0.176324125,2.698195531,1.30585125
TCGA-BR-6458,1.681352847,0.306709254,3.06336171,1.770611253
TCGA-BR-6563,1.665205842,0.626360065,2.883697774,1.449137185
TCGA-BR-6564,1.6722004,0.066183493,2.527183679,1.308022706
TCGA-BR-6565,1.731586797,0.100915702,3.21861224,1.845036534
TCGA-BR-6566,1.71444658,-0.029154847,2.972238635,1.809322049
TCGA-BR-6705,1.630778326,0.168341972,2.361284309,1.328412591
TCGA-BR-6706,1.741774748,0.845801741,3.676768675,3.745327985
TCGA-BR-6707,1.734236469,0.288917318,3.456192131,1.72536723
TCGA-BR-6709,1.732165226,0.935709038,3.360335838,2.033394381
TCGA-BR-6801,1.636435522,-0.642244345,2.221497406,1.188081527
TCGA-BR-6802,1.741109666,0.318705198,3.498121329,2.467828551
TCGA-BR-6803,1.642456551,0.346830049,2.663751836,1.296448348
TCGA-BR-6852,1.750819155,1.062672033,3.792208001,2.490619811
TCGA-BR-7196,1.709556487,0.484482111,3.1728543,1.642432424
TCGA-BR-7197,1.667190038,-0.399735164,1.969854425,0.63963376
TCGA-BR-7703,1.689276137,-0.114041706,2.457998478,1.033960202
TCGA-BR-7704,1.734971978,0.741113175,3.470761702,1.520971928
TCGA-BR-7707,1.717499529,-0.095893304,3.088537292,2.148305035
TCGA-BR-7715,1.672089775,-0.249418113,2.226622877,1.313400218
TCGA-BR-7716,1.67218876,0.130476572,3.248185768,1.756379324
TCGA-BR-7717,1.675600384,-0.326175547,2.132636951,1.183708711
TCGA-BR-7722,1.611384056,-0.0775316,2.395587337,1.004036531
TCGA-BR-7723,1.525289688,0.50695397,2.907018068,1.614045815
TCGA-BR-7851,1.547910713,0.179223946,2.810082222,1.774441638
TCGA-BR-7901,1.678088185,0.262069967,2.784841665,1.586895753
TCGA-BR-7957,1.665190115,0.103738722,2.19141101,1.35093033
TCGA-BR-7958,1.749748287,1.050366206,3.799568796,2.209852532
TCGA-BR-7959,1.684926794,0.15190968,2.571391745,1.646512204
TCGA-BR-8058,1.720955619,0.842434778,3.108836291,1.799100268
TCGA-BR-8059,1.398011353,-0.390186647,2.499380355,1.191597726
TCGA-BR-8060,1.699734031,0.401257096,2.9300275,2.083439146
TCGA-BR-8077,1.668652626,0.476847378,3.145535469,1.458593684
TCGA-BR-8078,1.720108029,0.599994776,3.292668776,2.142943455
TCGA-BR-8080,1.688588839,0.487195461,2.649466066,1.629953021
TCGA-BR-8081,1.730286544,0.802664925,3.53363303,2.237367423
TCGA-BR-8284,1.703342477,0.634133043,3.078794356,1.701918937
TCGA-BR-8286,1.704868782,0.296513337,2.787590551,1.401066489
TCGA-BR-8289,1.619010379,-0.233162025,2.257899877,1.22325196
TCGA-BR-8291,1.65705817,0.64674649,2.484449643,1.200075493
TCGA-BR-8295,1.219543376,-0.572746733,2.073602464,0.602627634
TCGA-BR-8296,1.715880881,0.447705825,2.738365203,1.395424985
TCGA-BR-8297,1.634537198,-0.017450318,2.546588515,1.243548534
TCGA-BR-8361,1.743439382,0.569897535,3.173734318,2.333963372
TCGA-BR-8362,1.721489024,0.262313591,2.838844536,1.550211056
TCGA-BR-8363,1.748072465,0.972287339,3.535878556,2.161429263
TCGA-BR-8364,1.641930515,0.453119585,2.490255226,1.397312515
TCGA-BR-8365,1.638590703,0.404894328,2.628476555,1.514042885
TCGA-BR-8366,1.728596058,0.908864659,3.803587494,2.538847604
TCGA-BR-8367,1.618128337,0.353282318,2.345183351,1.389139866
TCGA-BR-8368,1.693817801,-0.02854137,2.781409745,1.543877586
TCGA-BR-8369,1.615535546,0.004935204,2.193242545,0.896224535
TCGA-BR-8371,1.565890986,0.372098573,2.425571109,1.204579696
TCGA-BR-8372,1.726423382,0.317524883,3.621283391,2.211200343
TCGA-BR-8373,1.644928531,0.184112931,2.533582509,1.465296668
TCGA-BR-8380,1.601132827,0.164566114,2.234884723,1.220923013
TCGA-BR-8381,1.740769033,0.902118916,3.59484694,1.800643885
TCGA-BR-8382,1.748722251,0.017712759,3.440498213,1.89056339
TCGA-BR-8384,1.641995151,0.796082294,2.589937248,1.500662341
TCGA-BR-8483,1.623134187,-0.217896034,2.427366815,1.12963695
TCGA-BR-8484,1.711767834,0.681696939,3.172185151,1.81985627
TCGA-BR-8485,1.649894252,0.448219223,2.748057245,1.620210327
TCGA-BR-8486,1.679924541,0.460903727,2.993712551,1.729410963
TCGA-BR-8487,1.668761206,-0.264616586,2.975923469,1.561241898
TCGA-BR-8588,1.710500651,0.467121075,2.74043829,1.708767824
TCGA-BR-8589,1.736656341,0.828572511,3.671331486,1.989973878
TCGA-BR-8590,1.673117697,0.466528552,2.565549427,1.579824502
TCGA-BR-8591,1.729460815,0.411872384,3.15208033,1.753997113
TCGA-BR-8592,1.576281198,0.387780199,2.328560186,1.240080974
TCGA-BR-8676,1.693059136,0.298672328,3.026120999,1.091612257
TCGA-BR-8677,1.745717436,0.85254584,3.526814236,1.91011693
TCGA-BR-8678,1.73614114,-0.0067544,3.186868142,2.089397189
TCGA-BR-8679,1.72528981,-0.35405088,2.392353087,1.579083773
TCGA-BR-8680,1.226150937,-0.263131017,2.044118482,0.704532938
TCGA-BR-8682,1.617971855,0.439424671,2.248267099,1.396800392
TCGA-BR-8683,1.739931672,0.37087801,2.864905754,1.868601464
TCGA-BR-8686,1.717916834,1.062501312,2.969469765,1.48556938
TCGA-BR-8687,1.590565577,-0.079652049,2.271138226,0.834918203
TCGA-BR-8690,1.734107304,0.397844665,3.571173766,1.477253507
TCGA-BR-A44T,1.671779434,1.276029877,3.027299252,1.677667346
TCGA-BR-A44U,1.638100222,-0.391705282,2.337531472,0.309815731
TCGA-BR-A452,1.49615049,-0.32812538,2.494795712,1.498099738
TCGA-BR-A453,1.569025575,0.009689022,2.61549411,1.040120675
TCGA-BR-A4CR,1.547796872,0.050971251,1.744048328,1.25085395
TCGA-BR-A4CS,1.668726643,-0.298140217,2.316835117,1.41152658
TCGA-BR-A4IU,1.622834616,0.538410924,2.345030079,1.351229078
TCGA-BR-A4IV,1.510329076,0.176803898,2.242548473,1.38035052
TCGA-BR-A4IY,1.740333546,0.577702645,3.429526354,2.34946556
TCGA-BR-A4IZ,1.600527297,0.525761755,2.593134783,1.229578615
TCGA-BR-A4J1,1.387294527,-0.340290176,1.963665188,0.875871692
TCGA-BR-A4J2,1.60632259,0.731182109,2.518174495,1.647934488
TCGA-BR-A4J4,1.700236683,-0.188993167,3.035552294,2.110633885
TCGA-BR-A4J5,1.620350004,0.213756978,2.323735815,1.100019747
TCGA-BR-A4J6,1.581183223,-0.124383636,2.058469372,0.663531415
TCGA-BR-A4J7,1.693876046,0.879695814,3.328120647,1.649766981
TCGA-BR-A4J8,1.611577034,0.058825354,2.356563726,1.224211761
TCGA-BR-A4J9,1.508790148,0.25856366,2.527782155,1.171531629
TCGA-BR-A4PD,1.684158733,-0.133745005,3.055821502,1.403211422
TCGA-BR-A4PE,1.745905079,0.19416747,3.389301068,1.743893027
TCGA-BR-A4PF,1.723340345,0.323057693,3.12521697,2.114716654
TCGA-BR-A4QI,1.699686221,-0.30473511,2.970969294,1.55548052
TCGA-BR-A4QL,1.674319576,0.069883854,2.575855342,1.079875211
TCGA-BR-A4QM,1.664091854,0.561838403,2.544453346,1.427109266
TCGA-CD-5798,1.630644286,-0.303389314,2.251764235,1.329195802
TCGA-CD-5799,1.66963463,-0.580907453,2.014159518,1.046047096
TCGA-CD-5800,1.630565541,-0.572341997,2.153383465,0.618393699
TCGA-CD-5801,1.728629602,0.335249085,3.551704429,1.568541098
TCGA-CD-5803,1.747490584,1.268392685,3.299604369,1.957282179
TCGA-CD-5804,1.6483239,-0.57912145,2.60606985,0.975379005
TCGA-CD-5813,1.672435462,0.527807125,2.775256624,1.631614695
TCGA-CD-8524,1.686334073,0.008080172,2.911937489,1.140832597
TCGA-CD-8525,1.719452597,0.436914874,3.02853309,1.274382625
TCGA-CD-8526,1.690499984,0.027158661,2.87632074,1.516230868
TCGA-CD-8527,1.714375132,-0.414047565,2.682588698,0.882034609
TCGA-CD-8528,1.643737384,-0.156308376,2.287301534,1.580764419
TCGA-CD-8529,1.737614316,0.694107841,3.0669386,1.75511686
TCGA-CD-8530,1.619719473,0.219655237,2.375645157,1.510941046
TCGA-CD-8531,1.692520832,0.69849227,2.461090852,1.307703078
TCGA-CD-8532,1.712377908,0.846516853,3.238883259,1.770588369
TCGA-CD-8533,1.53259618,-0.060224052,2.003352826,0.858180804
TCGA-CD-8534,1.701803769,0.166964036,2.625856767,1.500471902
TCGA-CD-8535,1.646270696,-0.497336481,2.069135332,1.659670071
TCGA-CD-8536,1.575360938,0.190447692,2.900829037,1.37401822
TCGA-CD-A486,1.700434016,-0.146794346,2.516691015,1.141378023
TCGA-CD-A487,1.647105119,-0.158072103,2.316232617,1.105663515
TCGA-CD-A489,1.665986411,0.160362023,2.603464616,1.34364068
TCGA-CD-A48A,1.645531303,-0.3458803,2.722483514,2.349546647
TCGA-CD-A48C,1.604723671,-0.276268287,2.782104718,1.210328249
TCGA-CD-A4MG,1.526717146,-0.103136734,2.348311797,1.497993918
TCGA-CD-A4MH,1.620275377,0.00459653,2.537836997,1.408809253
TCGA-CD-A4MI,1.71111269,0.869972072,3.378243094,1.66262913
TCGA-CD-A4MJ,1.678195756,0.19510697,2.837722465,1.801351351
TCGA-CG-4437,1.745006763,-0.216390168,2.992979226,2.065577112
TCGA-CG-4441,1.638679894,-0.200573889,2.803767215,1.763231841
TCGA-CG-5717,1.664803347,0.251671669,2.812700736,2.143264962
TCGA-CG-5718,1.674582661,-0.176024333,2.790934787,1.607203282
TCGA-CG-5719,1.669962322,0.050972438,2.216866023,1.334100162
TCGA-CG-5720,1.710695027,0.295311189,2.790038141,1.791429691
TCGA-CG-5721,1.755394521,0.849555835,3.847304351,2.570209645
TCGA-CG-5722,1.680167647,0.869312783,3.128111023,2.623879096
TCGA-CG-5723,1.745952645,0.226445795,3.651479634,2.147212764
TCGA-CG-5724,1.70850074,-0.312664457,2.998119682,1.839306553
TCGA-CG-5725,1.63757495,-0.518124936,2.335735956,0.998511862
TCGA-CG-5726,1.512258955,-0.43921042,2.469287994,1.408009023
TCGA-CG-5728,1.700577131,0.663796932,2.993122262,1.602825522
TCGA-CG-5730,1.657437232,-0.358496499,2.413913111,1.596716986
TCGA-CG-5732,1.703822224,0.163144823,2.654436622,1.472594293
TCGA-CG-5733,1.671842216,0.460311397,2.542496509,1.419964589
TCGA-CG-5734,1.706057058,0.21695776,3.118780852,2.02381661
TCGA-D7-5577,1.731340328,0.078047897,3.658074938,2.123334222
TCGA-D7-5578,1.676087675,-0.429879478,2.79095146,1.58680841
TCGA-D7-6518,1.64903848,-0.055251325,2.886918829,1.588935656
TCGA-D7-6519,1.599000545,-0.414827024,2.395138092,1.212406961
TCGA-D7-6520,1.711188668,-0.429396312,2.693916177,1.145952041
TCGA-D7-6521,1.625094287,-0.202073346,2.6434022,1.58389752
TCGA-D7-6522,1.677090479,1.150152336,3.038548637,1.839304722
TCGA-D7-6524,1.695755936,0.044471271,2.458499227,1.859727637
TCGA-D7-6525,1.742677415,-0.611421746,2.496770856,1.888585708
TCGA-D7-6526,1.636974302,-0.224182871,2.073999426,0.918269798
TCGA-D7-6527,1.6236771,-0.203089757,2.512440776,1.262487387
TCGA-D7-6528,1.713272073,-0.475744733,2.463569375,2.039408815
TCGA-D7-6815,1.710419018,-0.082416907,2.454459262,1.754019402
TCGA-D7-6817,1.670181159,0.006676519,2.504420141,1.620606483
TCGA-D7-6818,1.690526735,-0.175862489,2.248009418,1.460440951
TCGA-D7-6820,1.675965527,-0.347180762,2.24061503,1.26917738
TCGA-D7-6822,1.699903999,-0.247760463,2.994884068,1.962149451
TCGA-D7-8570,1.728321404,0.474489061,3.519195582,2.170339656
TCGA-D7-8572,1.69552049,0.28937044,2.792883302,2.070093126
TCGA-D7-8573,1.691583017,-0.185812373,2.843677477,1.640468307
TCGA-D7-8574,1.674959851,1.471605023,2.776619181,1.439172697
TCGA-D7-8575,1.646255541,0.265742231,2.54297804,1.865739838
TCGA-D7-8576,1.703404308,-0.265466571,2.495803332,1.448682699
TCGA-D7-8578,1.650502726,-0.231943095,2.267017536,1.609019505
TCGA-D7-8579,1.639072175,0.216751038,2.190612283,1.607170985
TCGA-D7-A4YT,1.705070804,0.084620664,2.616443519,1.399840599
TCGA-D7-A4YU,1.75828877,0.974573371,3.525078745,2.025935085
TCGA-D7-A4YV,1.706640005,0.877447518,3.114761416,1.979413338
TCGA-D7-A4YX,1.730013352,0.380457887,3.649771215,2.366120971
TCGA-D7-A4YY,1.402276905,0.444725861,3.113286707,1.925346487
TCGA-D7-A4Z0,1.664120852,0.343423245,2.389072241,1.603728556
TCGA-D7-A6EV,1.579665544,-0.041292667,2.189208116,0.771164401
TCGA-D7-A6EX,1.413667729,-0.299689934,2.317137028,0.718292599
TCGA-D7-A6EY,1.747488046,0.448665027,3.37339535,2.214300743
TCGA-D7-A6EZ,1.74508808,0.525227272,3.729658624,2.114525572
TCGA-D7-A6F0,1.699555167,0.081434713,3.164441456,1.529188327
TCGA-D7-A6F2,1.696622148,0.037072873,2.723755982,1.606260471
TCGA-D7-A747,1.619155645,0.34590734,2.778965699,1.118655524
TCGA-D7-A748,1.651026084,-0.053999625,2.84167741,1.663802193
TCGA-D7-A74A,1.673261195,-0.412723766,2.809237796,0.935758454
TCGA-EQ-8122,1.649760333,-0.467728874,2.011874151,1.268573439
TCGA-EQ-A4SO,1.417393498,-0.194901914,2.160465245,1.039050519
TCGA-F1-6177,1.720994731,-0.235631985,2.540674622,1.533734007
TCGA-F1-6874,1.66353012,0.422217563,3.035300377,1.902329027
TCGA-F1-6875,1.578918992,-0.318023103,1.49677788,1.730750289
TCGA-F1-A448,1.661778027,0.413122624,2.427011176,1.593866601
TCGA-F1-A72C,1.727235377,-0.117945964,2.756114529,1.419305119
TCGA-FP-7735,1.64674406,-0.251225936,2.569763201,1.155606871
TCGA-FP-7829,1.680631507,-0.29893019,1.917132308,1.087808544
TCGA-FP-7916,1.738469914,0.768779283,3.525227601,2.042719619
TCGA-FP-7998,1.756291782,1.54583582,3.934613676,3.297091368
TCGA-FP-8099,1.716404205,-0.128490704,2.736098672,1.451615722
TCGA-FP-8209,1.648534103,1.149151751,2.675348183,1.713971629
TCGA-FP-8210,1.679032624,1.057439799,2.869424748,1.642902878
TCGA-FP-8211,1.710688816,0.106650675,2.686526516,1.600780196
TCGA-FP-8631,1.72958259,-0.390380447,2.148040197,1.194800352
TCGA-FP-A4BE,1.741684851,0.578426308,3.264385961,1.786821263
TCGA-FP-A4BF,1.736367397,0.895081946,3.566751867,1.622471232
TCGA-FP-A8CX,1.648779701,-0.481213565,2.627357294,1.709793185
TCGA-FP-A9TM,1.674537395,0.311214984,2.641534635,1.562987117
TCGA-HF-7132,1.679148929,0.750577834,2.966832985,1.816846393
TCGA-HF-7133,1.701351788,0.462149142,2.996081511,2.011134839
TCGA-HF-7134,1.650216006,0.068370104,2.367768099,1.578494285
TCGA-HF-7136,1.662860944,-0.1502795,2.289220106,1.669214205
TCGA-HF-A5NB,1.644866568,0.134183178,2.697896587,1.785247686
TCGA-HJ-7597,1.729080275,0.19036208,3.378141625,1.885920089
TCGA-HU-8238,1.722240584,-0.085965596,2.544197724,1.7139977
TCGA-HU-8243,1.522653722,0.057624351,2.168606981,1.364932362
TCGA-HU-8244,1.616709653,-0.51699866,1.938431036,1.078275934
TCGA-HU-8249,1.702199573,0.245101475,2.997540631,1.876884595
TCGA-HU-8602,1.737755211,0.849254547,3.331158782,2.382711793
TCGA-HU-8604,1.722239151,1.069200073,3.24833837,3.414163644
TCGA-HU-8608,1.753954651,1.419500232,3.938018156,3.709566908
TCGA-HU-8610,1.687891601,0.969930067,2.733262759,1.955805694
TCGA-HU-A4G2,1.690580029,-0.126337418,3.182981413,1.200535462
TCGA-HU-A4G3,1.600588332,-0.37773171,2.009456744,0.951137822
TCGA-HU-A4G6,1.673476269,-0.479092224,2.642217225,1.233014824
TCGA-HU-A4G8,1.734184693,0.246825212,3.327792138,2.174851288
TCGA-HU-A4G9,1.670459664,-0.112461992,2.135169225,1.009632052
TCGA-HU-A4GC,1.650120549,-0.42826971,2.542414303,1.181570921
TCGA-HU-A4GD,1.614062156,-0.470202747,2.099158104,1.31098775
TCGA-HU-A4GF,1.729867259,-0.144236577,2.803725033,1.609288122
TCGA-HU-A4GH,1.58919007,-0.034873338,2.272367343,1.388164535
TCGA-HU-A4GJ,1.688063065,1.822184085,2.855158499,1.544405205
TCGA-HU-A4GN,1.744906237,0.18496174,3.147730919,1.478430863
TCGA-HU-A4GP,1.611447062,-0.394373328,2.057367833,1.2915714
TCGA-HU-A4GQ,1.713801124,-0.003307199,3.155218445,1.89261365
TCGA-HU-A4GT,1.70487838,-0.151862061,2.498796963,1.609956351
TCGA-HU-A4GU,1.644897491,-0.035632048,2.180227088,1.160870614
TCGA-HU-A4GX,1.730168097,0.199561547,3.426393691,1.664491182
TCGA-HU-A4GY,1.72985081,1.58298127,3.245010133,1.838992646
TCGA-HU-A4H0,1.751260658,0.47741422,3.719992653,2.559138334
TCGA-HU-A4H2,1.630533004,-0.041945042,2.846469132,1.46429743
TCGA-HU-A4H3,1.579922557,0.102812318,2.711918408,1.389203548
TCGA-HU-A4H4,1.752569422,0.431714125,3.526600588,1.929966998
TCGA-HU-A4H5,1.691178141,0.134228587,2.633061367,1.376523957
TCGA-HU-A4H6,1.683061667,0.161819234,2.700397578,1.38788152
TCGA-HU-A4H8,1.72225224,0.32184884,2.71149295,1.671226335
TCGA-HU-A4HB,1.717395606,0.705033887,3.034718883,1.668976604
TCGA-HU-A4HD,1.586210517,-0.184634745,2.283776119,1.070042886
TCGA-IN-7806,1.677628723,-0.069455546,1.869038803,1.034077176
TCGA-IN-7808,1.675607991,1.789687306,3.044460703,1.559268651
TCGA-IN-8462,1.642404234,-0.095141148,2.626874131,1.60004897
TCGA-IN-8663,1.732490325,-0.207617145,2.291867433,2.606930244
TCGA-IN-A6RI,1.696973482,-0.463387538,2.008371438,0.632193406
TCGA-IN-A6RJ,1.686066746,-0.563737619,2.237941957,1.727828447
TCGA-IN-A6RL,1.698484472,-0.068217011,2.640098335,1.213677275
TCGA-IN-A6RN,1.530853731,-0.438011661,2.027874593,1.535307981
TCGA-IN-A6RO,1.72578138,-0.212624574,2.779590996,1.093727738
TCGA-IN-A6RR,1.63998506,-0.292649541,2.300005491,1.077750932
TCGA-IN-A6RS,1.734616288,0.01136854,2.748682339,1.55488864
TCGA-IN-A7NR,1.616746603,-0.125392079,2.426758362,1.222138355
TCGA-IN-A7NT,1.663785656,-0.30114334,2.232268656,1.624721429
TCGA-IN-A7NU,1.707573577,0.154554937,2.862792478,1.488035461
TCGA-IN-AB1V,1.62868966,-0.190760733,2.136154524,1.490304936
TCGA-IN-AB1X,1.747644658,0.580539139,3.149501521,2.418414611
TCGA-IP-7968,1.733791896,0.425792345,3.089487888,1.815178089
TCGA-KB-A6F7,1.696024297,0.289170812,3.104597602,1.416419624
TCGA-KB-A93G,1.58588375,0.452915692,2.272097345,2.112951623
TCGA-KB-A93H,1.683892199,-0.01064536,2.795600763,1.243995967
TCGA-KB-A93J,1.636295113,0.162359195,3.348328826,1.841229011
TCGA-MX-A5UG,1.648287162,1.051785879,2.723031014,1.835466098
TCGA-MX-A5UJ,1.65813631,-0.144934934,2.752504725,1.557432461
TCGA-MX-A663,1.471895092,0.008309617,2.369194314,1.338098781
TCGA-MX-A666,1.602414243,0.171277374,2.079343925,1.26711006
TCGA-R5-A7O7,1.589640469,0.331130035,2.661467518,1.435973363
TCGA-R5-A7ZE,1.627437218,-0.835966999,1.630326944,1.347935275
